day,cases,active-cases,deaths,recovered,vaccined once,vaccined twice,province
26/7/2021, 1291, 561, 20, 518, 0, 0,01_HN
27/7/2021, 1314, 649, 20, 518, 0, 0,01_HN
28/7/2021, 1388, 655, 20, 518, 0, 0,01_HN
29/7/2021, 1447, 776, 20, 518, 0, 0,01_HN
30/7/2021, 1591, 859, 21, 518, 0, 0,01_HN
31/7/2021, 1637, 969, 21, 518, 0, 0,01_HN
1/8/2021, 1718, 1029, 21, 518, 0, 0,01_HN
2/8/2021, 1877, 1141, 21, 518, 0, 0,01_HN
3/8/2021, 1975, 1237, 23, 518, 0, 0,01_HN
4/8/2021, 1999, 1260, 24, 518, 0, 0,01_HN
5/8/2021, 2068, 1359, 25, 518, 0, 0,01_HN
6/8/2021, 2184, 1550, 29, 518, 0, 0,01_HN
7/8/2021, 2194, 1623, 29, 518, 0, 0,01_HN
8/8/2021, 2308, 1674, 26, 518, 0, 0,01_HN
9/8/2021, 2386, 1744, 27, 518, 0, 0,01_HN
10/8/2021, 2447, 1692, 30, 518, 0, 0,01_HN
11/8/2021, 2487, 1732, 30, 518, 0, 0,01_HN
12/8/2021, 2565, 1808, 30, 518, 0, 0,01_HN
13/8/2021, 2662, 1897, 30, 518, 0, 0,01_HN
14/8/2021, 2702, 1936, 31, 518, 0, 0,01_HN
15/8/2021, 2741, 1975, 31, 518, 0, 0,01_HN
16/8/2021, 2791, 2023, 33, 518, 0, 0,01_HN
17/8/2021, 2852, 2084, 33, 518, 0, 0,01_HN
18/8/2021, 2900, 2130, 33, 518, 0, 0,01_HN
19/8/2021, 2953, 2183, 33, 518, 0, 0,01_HN
20/8/2021, 3025, 2254, 34, 518, 0, 0,01_HN
21/8/2021, 3101, 2330, 34, 518, 0, 0,01_HN
22/8/2021, 3112, 2339, 36, 518, 0, 0,01_HN
23/8/2021, 3153, 2379, 36, 518, 0, 0,01_HN
24/8/2021, 3219, 2445, 36, 518, 0, 0,01_HN
25/8/2021, 3315, 2540, 37, 518, 0, 0,01_HN
26/8/2021, 3366, 2588, 38, 518, 0, 0,01_HN
27/8/2021, 3443, 2624, 38, 518, 0, 0,01_HN
28/8/2021, 3504, 2369, 38, 518, 0, 0,01_HN
29/8/2021, 3637, 2369, 38, 518, 0, 0,01_HN
30/8/2021, 3747, 1589, 39, 518, 0, 0,01_HN
31/8/2021, 3824, 1666, 39, 518, 0, 0,01_HN
1/9/2021, 3875, 1671, 41, 518, 0, 0,01_HN
2/9/2021, 3923, 1718, 42, 518, 0, 0,01_HN
3/9/2021, 3981, 1774, 44, 518, 0, 0,01_HN
4/9/2021, 4033, 1825, 45, 518, 0, 0,01_HN
5/9/2021, 4086, 1577, 46, 518, 0, 0,01_HN
6/9/2021, 4119, 1468, 47, 518, 0, 0,01_HN
7/9/2021, 4155, 1494, 47, 518, 0, 0,01_HN
8/9/2021, 4190, 1497, 47, 518, 0, 0,01_HN
9/9/2021, 4225, 1462, 47, 518, 0, 0,01_HN
10/9/2021, 4254, 1471, 47, 518, 0, 0,01_HN
11/9/2021, 4289, 0, 47, 518, 0, 0,01_HN
12/9/2021, 4309, 0, 47, 518, 0, 0,01_HN
13/9/2021, 4310, 0, 47, 518, 4395578, 659029,01_HN
14/9/2021, 4331, 0, 47, 518, 4629939, 662556,01_HN
15/9/2021, 4345, 0, 47, 518, 4788906, 665185,01_HN
16/9/2021, 4360, 0, 48, 518, 4891312, 681798,01_HN
17/9/2021, 4375, 0, 48, 518, 4891312, 681798,01_HN
18/9/2021, 4394, 0, 49, 518, 4963298, 698278,01_HN
19/9/2021, 4414, 0, 49, 518, 4996747, 704832,01_HN
20/9/2021, 4423, 0, 49, 518, 5000705, 708916,01_HN
21/9/2021, 4435, 0, 49, 518, 5009920, 714071,01_HN
22/9/2021, 4442, 0, 49, 518, 4981995, 753829,01_HN
23/9/2021, 4447, 0, 51, 518, 4981995, 753829,01_HN
24/9/2021, 4452, 0, 51, 518, 4960411, 785145,01_HN
25/9/2021, 4456, 0, 51, 518, 4916981, 851879,01_HN
26/9/2021, 4458, 0, 51, 518, 4817280, 961917,01_HN
27/9/2021, 4459, 0, 51, 518, 4725356, 1076006,01_HN
28/9/2021, 4465, 0, 51, 518, 4725356, 1076006,01_HN
29/9/2021, 4469, 0, 51, 518, 4651781, 1188542,01_HN
30/9/2021, 4470, 0, 51, 518, 4619089, 1234946,01_HN
1/10/2021, 4478, 0, 35, 518, 4619089, 1234946,01_HN
2/10/2021, 4492, 0, 35, 518, 4548530, 1311222,01_HN
3/10/2021, 4496, 0, 35, 518, 4504345, 1358521,01_HN
4/10/2021, 4504, 0, 35, 518, 4450543, 1416659,01_HN
5/10/2021, 4507, 0, 35, 518, 4316898, 1557289,01_HN
6/10/2021, 4516, 0, 35, 518, 4160072, 1718323,01_HN
7/10/2021, 4519, 0, 35, 518, 3981707, 1898519,01_HN
8/10/2021, 4524, 0, 35, 518, 3746444, 2147520,01_HN
9/10/2021, 4525, 0, 36, 518, 3521595, 2379796,01_HN
10/10/2021, 4526, 0, 36, 518, 3239225, 2673036,01_HN
11/10/2021, 4527, 0, 36, 518, 3239225, 2673036,01_HN
12/10/2021, 4531, 0, 37, 518, 3140564, 2770071,01_HN
13/10/2021, 4560, 0, 37, 518, 3027362, 2887511,01_HN
14/10/2021, 4561, 0, 37, 518, 2856985, 3087309,01_HN
15/10/2021, 4562, 0, 37, 518, 2856985, 3087309,01_HN
16/10/2021, 4585, 0, 37, 518, 2834875, 3133086,01_HN
17/10/2021, 4595, 0, 37, 518, 2782959, 3194279,01_HN
18/10/2021, 4601, 0, 37, 518, 2782959, 3194279,01_HN
19/10/2021, 4612, 0, 37, 518, 2702000, 3287078,01_HN
20/10/2021, 4622, 0, 37, 518, 2671555, 3328846,01_HN
21/10/2021, 4631, 0, 38, 518, 2671555, 3328846,01_HN
22/10/2021, 4639, 0, 38, 518, 2573106, 3438187,01_HN
23/10/2021, 4646, 0, 38, 518, 2509110, 3514649,01_HN
24/10/2021, 4660, 0, 38, 518, 2479428, 3552885,01_HN
25/10/2021, 4678, 0, 38, 518, 2479428, 3552885,01_HN
26/10/2021, 4696, 0, 38, 518, 2419436, 3628293,01_HN
27/10/2021, 4722, 0, 38, 518, 2397912, 3658875,01_HN
28/10/2021, 4753, 0, 38, 518, 2377925, 3691845,01_HN
29/10/2021, 4790, 0, 38, 518, 2377925, 3691845,01_HN
30/10/2021, 4846, 0, 38, 518, 2359736, 3712754,01_HN
31/10/2021, 4892, 0, 38, 518, 2321937, 3752149,01_HN
1/11/2021, 4949, 0, 38, 518, 2321937, 3752149,01_HN
2/11/2021, 5005, 0, 38, 518, 2183509, 3897825,01_HN
3/11/2021, 5081, 0, 38, 518, 2109355, 3975819,01_HN
4/11/2021, 5181, 0, 39, 518, 2018351, 4071187,01_HN
5/11/2021, 5272, 0, 39, 518, 2018351, 4071187,01_HN
6/11/2021, 5388, 0, 39, 518, 1810540, 4288321,01_HN
7/11/2021, 5460, 0, 39, 518, 1792838, 4306489,01_HN
8/11/2021, 5571, 0, 39, 518, 1740885, 4360468,01_HN
9/11/2021, 5839, 0, 40, 518, 1691436, 4414688,01_HN
10/11/2021, 5919, 0, 40, 518, 1596396, 4512494,01_HN
11/11/2021, 6073, 0, 40, 0, 1510148, 4600750,01_HN
12/11/2021, 6249, 0, 40, 0, 1510148, 4600750,01_HN
13/11/2021, 6401, 0, 40, 0, 1192392, 4923866,01_HN
14/11/2021, 6489, 0, 41, 0, 1103129, 5017323,01_HN
15/11/2021, 6728, 0, 41, 0, 1103129, 5017323,01_HN
16/11/2021, 6886, 0, 41, 0, 931785, 5192404,01_HN
17/11/2021, 7104, 0, 42, 0, 868657, 5260463,01_HN
18/11/2021, 7306, 0, 42, 0, 868657, 5260463,01_HN
19/11/2021, 7593, 0, 42, 0, 797993, 5340429,01_HN
20/11/2021, 7827, 0, 43, 0, 784709, 5355815,01_HN
21/11/2021, 8043, 0, 43, 0, 769266, 5372747,01_HN
22/11/2021, 8303, 0, 43, 0, 769266, 5372747,01_HN
23/11/2021, 8563, 0, 43, 0, 735901, 5411666,01_HN
24/11/2021, 8837, 0, 43, 0, 753411, 5430199,01_HN
25/11/2021, 9101, 0, 43, 0, 838533, 5449794,01_HN
26/11/2021, 9354, 0, 43, 0, 919793, 5472811,01_HN
27/11/2021, 9664, 0, 43, 0, 967189, 5513909,01_HN
28/11/2021, 9941, 0, 43, 0, 967189, 5513909,01_HN
29/11/2021, 10250, 0, 43, 0, 1003827, 5532280,01_HN
30/11/2021, 10619, 0, 43, 0, 1019456, 5543051,01_HN
1/12/2021, 11087, 0, 44, 0, 1044021, 5554729,01_HN
2/12/2021, 11586, 0, 45, 0, 1056782, 5565911,01_HN
3/12/2021, 12377, 0, 47, 0, 1063404, 5574910,01_HN
4/12/2021, 12832, 0, 47, 0, 1075324, 5584355,01_HN
5/12/2021, 13233, 0, 47, 0, 1107183, 5589279,01_HN
6/12/2021, 13820, 0, 47, 0, 1107183, 5589279,01_HN
7/12/2021, 14557, 0, 47, 0, 1136483, 5590052,01_HN
8/12/2021, 14953, 0, 48, 0, 1160740, 5602016,01_HN
9/12/2021, 15775, 0, 49, 0, 1191451, 5619321,01_HN
10/12/2021, 16413, 0, 50, 0, 1189585, 5629577,01_HN
11/12/2021, 16961, 0, 50, 0, 1189585, 5629577,01_HN
12/12/2021, 17941, 0, 50, 0, 1168207, 5658641,01_HN
13/12/2021, 18941, 0, 51, 0, 1168207, 5658641,01_HN
14/12/2021, 19778, 0, 57, 0, 1152792, 5678436,01_HN
15/12/2021, 20802, 0, 58, 0, 1145967, 5690734,01_HN
16/12/2021, 21225, 0, 60, 0, 1134204, 5704293,01_HN
17/12/2021, 21760, 0, 64, 0, 1134615, 5708905,01_HN
18/12/2021, 23004, 0, 64, 0, 1127815, 5719562,01_HN
19/12/2021, 24409, 0, 67, 0, 1076102, 5773650,01_HN
20/12/2021, 26021, 0, 67, 0, 1001970, 5850998,01_HN
21/12/2021, 27725, 0, 75, 0, 954105, 5903465,01_HN
22/12/2021, 29373, 0, 80, 0, 843825, 6022430,01_HN
23/12/2021, 31147, 0, 85, 0, 843825, 6022430,01_HN
24/12/2021, 32981, 0, 90, 0, 820441, 6051304,01_HN
25/12/2021, 34860, 0, 95, 0, 770493, 6106054,01_HN
26/12/2021, 36778, 0, 98, 0, 770493, 6106054,01_HN
27/12/2021, 38726, 0, 98, 0, 745389, 6133376,01_HN
28/12/2021, 40646, 0, 109, 0, 631582, 6161760,01_HN
29/12/2021, 42412, 0, 120, 0, 586045, 6207297,01_HN
30/12/2021, 44278, 0, 133, 0, 534645, 6262272,01_HN
31/12/2021, 46192, 0, 140, 0, 543099, 6262272,01_HN
1/1/2022, 47940, 0, 140, 0, 553393, 6262272,01_HN
2/1/2022, 49985, 0, 148, 0, 556133, 6262272,01_HN
3/1/2022, 52085, 0, 148, 0, 561014, 6262272,01_HN
4/1/2022, 54586, 0, 158, 0, 561014, 6262272,01_HN
5/1/2022, 57092, 0, 170, 0, 392779, 6436611,01_HN
6/1/2022, 59811, 0, 170, 0, 365615, 6466092,01_HN
7/1/2022, 62536, 0, 170, 0, 359965, 6474309,01_HN
8/1/2022, 65327, 0, 183, 0, 365059, 6474309,01_HN
9/1/2022, 68138, 0, 183, 0, 368167, 6474309,01_HN
10/1/2022, 70970, 0, 200, 0, 344221, 6498255,01_HN
11/1/2022, 73854, 0, 209, 0, 347497, 6498255,01_HN
12/1/2022, 76820, 0, 222, 0, 346127, 6510172,01_HN
13/1/2022, 79789, 0, 235, 0, 339145, 6517154,01_HN
14/1/2022, 82818, 0, 235, 0, 341472, 6517154,01_HN
15/1/2022, 85630, 0, 253, 0, 348283, 6517154,01_HN
18/3/2020, 12, 0, 0, 3, 0, 0,02_TH
19/3/2020, 15, 0, 0, 3, 0, 0,02_TH
20/3/2020, 20, 0, 0, 3, 0, 0,02_TH
21/3/2020, 21, 0, 0, 3, 0, 0,02_TH
22/3/2020, 27, 0, 0, 3, 0, 0,02_TH
23/3/2020, 30, 0, 0, 3, 0, 0,02_TH
24/3/2020, 36, 0, 0, 3, 0, 0,02_TH
25/3/2020, 36, 0, 0, 3, 0, 0,02_TH
26/3/2020, 40, 0, 0, 3, 0, 0,02_TH
27/3/2020, 44, 0, 0, 3, 0, 0,02_TH
28/3/2020, 45, 0, 0, 3, 0, 0,02_TH
29/3/2020, 45, 0, 0, 6, 0, 0,02_TH
30/3/2020, 47, 0, 0, 10, 0, 0,02_TH
31/3/2020, 49, 0, 0, 11, 0, 0,02_TH
1/4/2020, 49, 0, 0, 15, 0, 0,02_TH
2/4/2020, 50, 0, 0, 15, 0, 0,02_TH
3/4/2020, 53, 0, 0, 18, 0, 0,02_TH
4/4/2020, 53, 0, 0, 22, 0, 0,02_TH
5/4/2020, 53, 0, 0, 22, 0, 0,02_TH
6/4/2020, 53, 0, 0, 22, 0, 0,02_TH
7/4/2020, 54, 0, 0, 31, 0, 0,02_TH
8/4/2020, 54, 0, 0, 31, 0, 0,02_TH
9/4/2020, 54, 0, 0, 37, 0, 0,02_TH
10/4/2020, 54, 0, 0, 39, 0, 0,02_TH
12/4/2020, 54, 0, 0, 39, 0, 0,02_TH
13/4/2020, 55, 16, 0, 39, 0, 0,02_TH
14/4/2020, 55, 10, 0, 45, 0, 0,02_TH
15/4/2020, 55, 9, 0, 46, 0, 0,02_TH
16/4/2020, 55, 9, 0, 46, 0, 0,02_TH
17/4/2020, 55, 8, 0, 47, 0, 0,02_TH
18/4/2020, 55, 5, 0, 50, 0, 0,02_TH
19/4/2020, 55, 5, 0, 50, 0, 0,02_TH
20/4/2020, 55, 3, 0, 52, 0, 0,02_TH
21/4/2020, 55, 2, 0, 53, 0, 0,02_TH
22/4/2020, 55, 2, 0, 53, 0, 0,02_TH
23/4/2020, 55, 1, 0, 54, 0, 0,02_TH
24/4/2020, 55, 1, 0, 54, 0, 0,02_TH
25/4/2020, 55, 1, 0, 54, 0, 0,02_TH
27/4/2020, 55, 3, 0, 54, 0, 0,02_TH
29/4/2020, 55, 4, 0, 54, 0, 0,02_TH
30/4/2020, 55, 5, 0, 54, 0, 0,02_TH
1/5/2020, 55, 5, 0, 54, 0, 0,02_TH
3/5/2020, 56, 6, 0, 54, 0, 0,02_TH
4/5/2020, 56, 6, 0, 54, 0, 0,02_TH
5/5/2020, 56, 6, 0, 54, 0, 0,02_TH
6/5/2020, 56, 6, 0, 54, 0, 0,02_TH
7/5/2020, 56, 6, 0, 54, 0, 0,02_TH
8/5/2020, 56, 6, 0, 54, 0, 0,02_TH
11/5/2020, 56, 6, 0, 54, 0, 0,02_TH
12/5/2020, 56, 3, 0, 54, 0, 0,02_TH
14/5/2020, 56, 3, 0, 54, 0, 0,02_TH
15/5/2020, 56, 3, 0, 54, 0, 0,02_TH
16/5/2020, 56, 3, 0, 54, 0, 0,02_TH
17/5/2020, 56, 3, 0, 54, 0, 0,02_TH
18/5/2020, 58, 5, 0, 54, 0, 0,02_TH
20/5/2020, 58, 4, 0, 54, 0, 0,02_TH
21/5/2020, 58, 4, 0, 54, 0, 0,02_TH
22/5/2020, 58, 4, 0, 54, 0, 0,02_TH
24/5/2020, 58, 4, 0, 54, 0, 0,02_TH
25/5/2020, 59, 5, 0, 54, 0, 0,02_TH
27/5/2020, 59, 5, 0, 54, 0, 0,02_TH
29/5/2020, 59, 5, 0, 54, 0, 0,02_TH
30/5/2020, 59, 5, 0, 54, 0, 0,02_TH
1/6/2020, 59, 5, 0, 54, 0, 0,02_TH
2/6/2020, 59, 5, 0, 54, 0, 0,02_TH
3/6/2020, 59, 5, 0, 54, 0, 0,02_TH
5/6/2020, 59, 5, 0, 54, 0, 0,02_TH
6/6/2020, 60, 6, 0, 54, 0, 0,02_TH
7/6/2020, 60, 6, 0, 54, 0, 0,02_TH
8/6/2020, 60, 5, 0, 55, 0, 0,02_TH
10/6/2020, 60, 3, 0, 57, 0, 0,02_TH
11/6/2020, 60, 3, 0, 57, 0, 0,02_TH
12/6/2020, 60, 3, 0, 57, 0, 0,02_TH
13/6/2020, 60, 3, 0, 57, 0, 0,02_TH
15/6/2020, 60, 3, 0, 57, 0, 0,02_TH
16/6/2020, 61, 4, 0, 57, 0, 0,02_TH
18/6/2020, 61, 4, 0, 57, 0, 0,02_TH
19/6/2020, 61, 3, 0, 58, 0, 0,02_TH
20/6/2020, 61, 3, 0, 58, 0, 0,02_TH
22/6/2020, 61, 2, 0, 59, 0, 0,02_TH
24/6/2020, 61, 2, 0, 59, 0, 0,02_TH
26/6/2020, 62, 3, 0, 59, 0, 0,02_TH
27/6/2020, 62, 3, 0, 59, 0, 0,02_TH
29/6/2020, 62, 3, 0, 59, 0, 0,02_TH
1/7/2020, 62, 2, 0, 60, 0, 0,02_TH
2/7/2020, 62, 2, 0, 60, 0, 0,02_TH
6/7/2020, 62, 1, 0, 61, 0, 0,02_TH
7/7/2020, 62, 1, 0, 61, 0, 0,02_TH
9/7/2020, 62, 1, 0, 61, 0, 0,02_TH
10/7/2020, 62, 0, 0, 62, 0, 0,02_TH
11/7/2020, 62, 0, 0, 62, 0, 0,02_TH
12/7/2020, 62, 0, 0, 62, 0, 0,02_TH
14/7/2020, 62, 0, 0, 62, 0, 0,02_TH
16/7/2020, 62, 0, 0, 62, 0, 0,02_TH
17/7/2020, 62, 0, 0, 62, 0, 0,02_TH
20/7/2020, 62, 0, 0, 62, 0, 0,02_TH
21/7/2020, 62, 0, 0, 62, 0, 0,02_TH
22/7/2020, 62, 0, 0, 62, 0, 0,02_TH
23/7/2020, 62, 0, 0, 62, 0, 0,02_TH
24/7/2020, 62, 0, 0, 62, 0, 0,02_TH
25/7/2020, 62, 0, 0, 62, 0, 0,02_TH
26/7/2020, 62, 0, 0, 62, 0, 0,02_TH
27/7/2020, 62, 0, 0, 62, 0, 0,02_TH
29/7/2020, 64, 2, 0, 62, 0, 0,02_TH
30/7/2020, 64, 2, 0, 62, 0, 0,02_TH
31/7/2020, 66, 4, 0, 62, 0, 0,02_TH
1/8/2020, 69, 7, 0, 62, 0, 0,02_TH
2/8/2020, 71, 9, 0, 62, 0, 0,02_TH
3/8/2020, 71, 8, 0, 62, 0, 0,02_TH
4/8/2020, 71, 8, 0, 62, 0, 0,02_TH
5/8/2020, 71, 8, 0, 62, 0, 0,02_TH
6/8/2020, 71, 8, 0, 62, 0, 0,02_TH
7/8/2020, 71, 9, 0, 62, 0, 0,02_TH
8/8/2020, 71, 9, 0, 62, 0, 0,02_TH
9/8/2020, 71, 9, 0, 62, 0, 0,02_TH
10/8/2020, 72, 10, 0, 62, 0, 0,02_TH
11/8/2020, 72, 10, 0, 62, 0, 0,02_TH
12/8/2020, 72, 10, 0, 62, 0, 0,02_TH
13/8/2020, 72, 10, 0, 62, 0, 0,02_TH
14/8/2020, 73, 11, 0, 62, 0, 0,02_TH
15/8/2020, 77, 15, 0, 62, 0, 0,02_TH
16/8/2020, 77, 15, 0, 62, 0, 0,02_TH
17/8/2020, 77, 15, 0, 62, 0, 0,02_TH
18/8/2020, 77, 15, 0, 62, 0, 0,02_TH
19/8/2020, 77, 15, 0, 62, 0, 0,02_TH
20/8/2020, 78, 16, 0, 62, 0, 0,02_TH
21/8/2020, 78, 16, 0, 62, 0, 0,02_TH
22/8/2020, 78, 16, 0, 62, 0, 0,02_TH
23/8/2020, 78, 16, 0, 62, 0, 0,02_TH
24/8/2020, 78, 15, 0, 63, 0, 0,02_TH
25/8/2020, 78, 15, 0, 63, 0, 0,02_TH
26/8/2020, 78, 13, 0, 65, 0, 0,02_TH
27/8/2020, 78, 13, 0, 65, 0, 0,02_TH
28/8/2020, 78, 12, 0, 66, 0, 0,02_TH
29/8/2020, 78, 12, 0, 66, 0, 0,02_TH
30/8/2020, 78, 12, 0, 66, 0, 0,02_TH
31/8/2020, 78, 12, 0, 66, 0, 0,02_TH
1/9/2020, 78, 7, 0, 71, 0, 0,02_TH
2/9/2020, 78, 7, 0, 71, 0, 0,02_TH
3/9/2020, 78, 7, 0, 71, 0, 0,02_TH
4/9/2020, 78, 6, 0, 71, 0, 0,02_TH
5/9/2020, 78, 6, 0, 71, 0, 0,02_TH
6/9/2020, 78, 6, 0, 71, 0, 0,02_TH
7/9/2020, 78, 5, 0, 72, 0, 0,02_TH
8/9/2020, 78, 4, 0, 73, 0, 0,02_TH
9/9/2020, 78, 4, 0, 73, 0, 0,02_TH
10/9/2020, 78, 4, 0, 73, 0, 0,02_TH
11/9/2020, 78, 4, 0, 73, 0, 0,02_TH
12/9/2020, 78, 4, 0, 73, 0, 0,02_TH
13/9/2020, 78, 4, 0, 73, 0, 0,02_TH
14/9/2020, 78, 4, 0, 73, 0, 0,02_TH
15/9/2020, 78, 4, 0, 73, 0, 0,02_TH
16/9/2020, 78, 4, 0, 73, 0, 0,02_TH
17/9/2020, 78, 4, 0, 73, 0, 0,02_TH
18/9/2020, 78, 4, 0, 73, 0, 0,02_TH
19/9/2020, 78, 4, 0, 73, 0, 0,02_TH
20/9/2020, 78, 0, 0, 73, 0, 0,02_TH
21/9/2020, 78, 4, 0, 73, 0, 0,02_TH
22/9/2020, 78, 4, 0, 73, 0, 0,02_TH
23/9/2020, 78, 0, 0, 77, 0, 0,02_TH
24/9/2020, 78, 0, 0, 77, 0, 0,02_TH
25/9/2020, 78, 0, 0, 77, 0, 0,02_TH
26/9/2020, 78, 0, 0, 77, 0, 0,02_TH
27/9/2020, 78, 0, 0, 77, 0, 0,02_TH
28/9/2020, 78, 0, 0, 77, 0, 0,02_TH
29/9/2020, 78, 0, 0, 77, 0, 0,02_TH
30/9/2020, 78, 0, 0, 77, 0, 0,02_TH
1/10/2020, 78, 0, 0, 77, 0, 0,02_TH
2/10/2020, 78, 0, 0, 77, 0, 0,02_TH
3/10/2020, 78, 0, 0, 77, 0, 0,02_TH
4/10/2020, 78, 0, 0, 77, 0, 0,02_TH
5/10/2020, 78, 0, 0, 77, 0, 0,02_TH
6/10/2020, 78, 0, 0, 77, 0, 0,02_TH
7/10/2020, 78, 0, 0, 77, 0, 0,02_TH
8/10/2020, 78, 0, 0, 77, 0, 0,02_TH
9/10/2020, 78, 0, 0, 77, 0, 0,02_TH
10/10/2020, 78, 1, 0, 77, 0, 0,02_TH
11/10/2020, 78, 1, 0, 77, 0, 0,02_TH
12/10/2020, 79, 2, 0, 77, 0, 0,02_TH
13/10/2020, 79, 2, 0, 77, 0, 0,02_TH
14/10/2020, 79, 2, 0, 77, 0, 0,02_TH
15/10/2020, 79, 2, 0, 77, 0, 0,02_TH
16/10/2020, 79, 2, 0, 77, 0, 0,02_TH
17/10/2020, 80, 3, 0, 77, 0, 0,02_TH
18/10/2020, 80, 3, 0, 77, 0, 0,02_TH
19/10/2020, 81, 4, 0, 77, 0, 0,02_TH
20/10/2020, 82, 5, 0, 77, 0, 0,02_TH
21/10/2020, 82, 5, 0, 77, 0, 0,02_TH
22/10/2020, 82, 5, 0, 77, 0, 0,02_TH
23/10/2020, 82, 0, 0, 77, 0, 0,02_TH
24/10/2020, 82, 4, 0, 78, 0, 0,02_TH
25/10/2020, 82, 4, 0, 78, 0, 0,02_TH
26/10/2020, 82, 4, 0, 78, 0, 0,02_TH
27/10/2020, 82, 4, 0, 78, 0, 0,02_TH
28/10/2020, 82, 4, 0, 78, 0, 0,02_TH
29/10/2020, 82, 4, 0, 78, 0, 0,02_TH
30/10/2020, 82, 4, 0, 78, 0, 0,02_TH
31/10/2020, 82, 4, 0, 78, 0, 0,02_TH
1/11/2020, 82, 0, 0, 78, 0, 0,02_TH
2/11/2020, 82, 4, 0, 78, 0, 0,02_TH
3/11/2020, 82, 4, 0, 78, 0, 0,02_TH
4/11/2020, 82, 4, 0, 78, 0, 0,02_TH
5/11/2020, 82, 4, 0, 78, 0, 0,02_TH
6/11/2020, 82, 4, 0, 78, 0, 0,02_TH
7/11/2020, 82, 0, 0, 78, 0, 0,02_TH
8/11/2020, 82, 0, 0, 78, 0, 0,02_TH
9/11/2020, 82, 0, 0, 82, 0, 0,02_TH
10/11/2020, 82, 0, 0, 82, 0, 0,02_TH
11/11/2020, 107, 26, 0, 82, 0, 0,02_TH
12/11/2020, 107, 26, 0, 82, 0, 0,02_TH
13/11/2020, 110, 28, 0, 82, 0, 0,02_TH
14/11/2020, 110, 28, 0, 82, 0, 0,02_TH
15/11/2020, 110, 28, 0, 82, 0, 0,02_TH
16/11/2020, 110, 28, 0, 82, 0, 0,02_TH
17/11/2020, 110, 28, 0, 82, 0, 0,02_TH
18/11/2020, 116, 34, 0, 82, 0, 0,02_TH
19/11/2020, 116, 34, 0, 82, 0, 0,02_TH
20/11/2020, 116, 34, 0, 82, 0, 0,02_TH
21/11/2020, 116, 34, 0, 82, 0, 0,02_TH
22/11/2020, 116, 34, 0, 82, 0, 0,02_TH
23/11/2020, 119, 32, 0, 87, 0, 0,02_TH
24/11/2020, 119, 32, 0, 87, 0, 0,02_TH
25/11/2020, 121, 34, 0, 87, 0, 0,02_TH
26/11/2020, 131, 44, 0, 87, 0, 0,02_TH
27/11/2020, 134, 47, 0, 87, 0, 0,02_TH
28/11/2020, 134, 46, 0, 88, 0, 0,02_TH
29/11/2020, 135, 47, 0, 88, 0, 0,02_TH
30/11/2020, 135, 47, 0, 88, 0, 0,02_TH
1/12/2020, 139, 45, 0, 95, 0, 0,02_TH
2/12/2020, 139, 39, 0, 99, 0, 0,02_TH
3/12/2020, 140, 34, 0, 105, 0, 0,02_TH
4/12/2020, 140, 34, 0, 105, 0, 0,02_TH
5/12/2020, 143, 37, 0, 105, 0, 0,02_TH
6/12/2020, 143, 37, 0, 105, 0, 0,02_TH
7/12/2020, 143, 33, 0, 109, 0, 0,02_TH
8/12/2020, 144, 34, 0, 109, 0, 0,02_TH
9/12/2020, 144, 34, 0, 109, 0, 0,02_TH
10/12/2020, 144, 34, 0, 109, 0, 0,02_TH
11/12/2020, 144, 25, 0, 118, 0, 0,02_TH
12/12/2020, 144, 25, 0, 118, 0, 0,02_TH
13/12/2020, 144, 25, 0, 118, 0, 0,02_TH
14/12/2020, 144, 20, 0, 123, 0, 0,02_TH
15/12/2020, 144, 20, 0, 123, 0, 0,02_TH
16/12/2020, 144, 0, 0, 123, 0, 0,02_TH
17/12/2020, 144, 17, 0, 126, 0, 0,02_TH
18/12/2020, 144, 16, 0, 127, 0, 0,02_TH
19/12/2020, 144, 16, 0, 127, 0, 0,02_TH
20/12/2020, 144, 16, 0, 127, 0, 0,02_TH
21/12/2020, 144, 16, 0, 127, 0, 0,02_TH
22/12/2020, 144, 10, 0, 133, 0, 0,02_TH
23/12/2020, 144, 10, 0, 133, 0, 0,02_TH
24/12/2020, 144, 0, 0, 133, 0, 0,02_TH
25/12/2020, 144, 2, 0, 141, 0, 0,02_TH
26/12/2020, 144, 2, 0, 141, 0, 0,02_TH
27/12/2020, 144, 2, 0, 141, 0, 0,02_TH
28/12/2020, 145, 1, 0, 143, 0, 0,02_TH
29/12/2020, 147, 3, 0, 144, 0, 0,02_TH
30/12/2020, 148, 4, 0, 144, 0, 0,02_TH
31/12/2020, 150, 6, 0, 144, 0, 0,02_TH
1/1/2021, 150, 6, 0, 144, 0, 0,02_TH
2/1/2021, 150, 6, 0, 144, 0, 0,02_TH
3/1/2021, 150, 6, 0, 144, 0, 0,02_TH
4/1/2021, 152, 8, 0, 144, 0, 0,02_TH
5/1/2021, 153, 9, 0, 144, 0, 0,02_TH
6/1/2021, 153, 9, 0, 144, 0, 0,02_TH
7/1/2021, 153, 9, 0, 144, 0, 0,02_TH
8/1/2021, 153, 9, 0, 144, 0, 0,02_TH
9/1/2021, 153, 9, 0, 144, 0, 0,02_TH
10/1/2021, 153, 9, 0, 144, 0, 0,02_TH
