,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
228,2020-09-07,1049.0,0.0,35.0,0.0,0.54,8774.0,1042064.0,0.0,0.0,0.0,0.0,81.02,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
229,2020-09-08,1054.0,5.0,35.0,0.0,0.58,8158.0,1050222.0,0.0,0.0,0.0,0.0,81.02,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
230,2020-09-09,1059.0,5.0,35.0,0.0,0.58,7371.0,1057593.0,0.0,0.0,0.0,0.0,81.02,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
231,2020-09-10,1059.0,0.0,35.0,0.0,0.56,9571.0,1067164.0,0.0,0.0,0.0,0.0,81.02,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
232,2020-09-11,1060.0,1.0,35.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,81.02,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
233,2020-09-12,1060.0,0.0,35.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,81.02,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
234,2020-09-13,1063.0,3.0,35.0,0.0,0.56,0.0,1076762.0,0.0,0.0,0.0,0.0,81.02,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
235,2020-09-14,1063.0,0.0,35.0,0.0,0.55,3005.0,1079767.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
236,2020-09-15,1063.0,0.0,35.0,0.0,0.54,4031.0,1083798.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
237,2020-09-16,1063.0,0.0,35.0,0.0,0.55,5035.0,1088833.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
238,2020-09-17,1066.0,3.0,35.0,0.0,0.58,2134.0,1090967.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
239,2020-09-18,1068.0,2.0,35.0,0.0,0.56,92374.0,1183341.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
240,2020-09-19,1068.0,0.0,35.0,0.0,0.54,3911.0,1187252.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
241,2020-09-20,1068.0,0.0,35.0,0.0,0.52,764.0,1188016.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
242,2020-09-21,1068.0,0.0,35.0,0.0,0.51,5565.0,1193581.0,0.0,0.0,0.0,0.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
243,2020-09-22,1068.0,0.0,35.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
244,2020-09-23,1069.0,1.0,35.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
245,2020-09-24,1069.0,0.0,35.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
246,2020-09-25,1069.0,0.0,35.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
247,2020-09-26,1069.0,0.0,35.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,63.89,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
248,2020-09-27,1074.0,5.0,35.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,63.89,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
249,2020-09-28,1077.0,3.0,35.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,63.89,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
250,2020-09-29,1094.0,17.0,35.0,0.0,0.64,0.0,1216259.0,0.0,0.0,0.0,0.0,63.89,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
251,2020-09-30,1094.0,0.0,35.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,63.89,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
252,2020-10-01,1095.0,1.0,35.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
253,2020-10-02,1096.0,1.0,35.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
254,2020-10-03,1096.0,0.0,35.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
255,2020-10-04,1096.0,0.0,35.0,0.0,0.73,0.0,1234274.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
256,2020-10-05,1097.0,1.0,35.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
257,2020-10-06,1098.0,1.0,35.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
258,2020-10-07,1099.0,1.0,35.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
259,2020-10-08,1100.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
260,2020-10-09,1105.0,5.0,35.0,0.0,1.08,0.0,1246480.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
261,2020-10-10,1107.0,2.0,35.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
262,2020-10-11,1109.0,2.0,35.0,0.0,1.15,0.0,1251557.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
263,2020-10-12,1110.0,1.0,35.0,0.0,1.19,1824.0,1253381.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
264,2020-10-13,1113.0,3.0,35.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
265,2020-10-14,1122.0,9.0,35.0,0.0,1.29,0.0,1257790.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
266,2020-10-15,1124.0,2.0,35.0,0.0,1.27,3009.0,1260799.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
267,2020-10-16,1124.0,0.0,35.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
268,2020-10-17,1126.0,2.0,35.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
269,2020-10-18,1134.0,8.0,35.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
270,2020-10-19,1140.0,6.0,35.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
271,2020-10-20,1141.0,1.0,35.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
272,2020-10-21,1144.0,3.0,35.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
273,2020-10-22,1148.0,4.0,35.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
274,2020-10-23,1148.0,0.0,35.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
275,2020-10-24,1160.0,12.0,35.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
276,2020-10-25,1168.0,8.0,35.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
277,2020-10-26,1169.0,1.0,35.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
278,2020-10-27,1172.0,3.0,35.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
279,2020-10-28,1173.0,1.0,35.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
280,2020-10-29,1177.0,4.0,35.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
281,2020-10-30,1177.0,0.0,35.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
282,2020-10-31,1180.0,3.0,35.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
283,2020-11-01,1180.0,0.0,35.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,58.33,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
284,2020-11-02,1192.0,12.0,35.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,61.11,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
285,2020-11-03,1202.0,10.0,35.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
286,2020-11-04,1203.0,1.0,35.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
287,2020-11-05,1207.0,4.0,35.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
288,2020-11-06,1212.0,5.0,35.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
289,2020-11-07,1213.0,1.0,35.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
290,2020-11-08,1213.0,0.0,35.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
291,2020-11-09,1215.0,2.0,35.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
292,2020-11-10,1226.0,11.0,35.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
293,2020-11-11,1252.0,26.0,35.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
294,2020-11-12,1253.0,1.0,35.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
295,2020-11-13,1256.0,3.0,35.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
296,2020-11-14,1265.0,9.0,35.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
297,2020-11-15,1281.0,16.0,35.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
298,2020-11-16,1283.0,2.0,35.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,48.61,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
299,2020-11-17,1288.0,5.0,35.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
300,2020-11-18,1300.0,12.0,35.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
301,2020-11-19,1304.0,4.0,35.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
302,2020-11-20,1305.0,1.0,35.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
303,2020-11-21,1306.0,1.0,35.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
304,2020-11-22,1307.0,1.0,35.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
305,2020-11-23,1312.0,5.0,35.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
306,2020-11-24,1316.0,4.0,35.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
307,2020-11-25,1321.0,5.0,35.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
308,2020-11-26,1331.0,10.0,35.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
309,2020-11-27,1339.0,8.0,35.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
310,2020-11-28,1341.0,2.0,35.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
311,2020-11-29,1343.0,2.0,35.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
312,2020-11-30,1347.0,4.0,35.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
313,2020-12-01,1351.0,4.0,35.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
314,2020-12-02,1358.0,7.0,35.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,46.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
315,2020-12-03,1361.0,3.0,35.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
316,2020-12-04,1361.0,0.0,35.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
317,2020-12-05,1365.0,4.0,35.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
318,2020-12-06,1366.0,1.0,35.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
319,2020-12-07,1367.0,1.0,35.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
320,2020-12-08,1377.0,10.0,35.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
321,2020-12-09,1381.0,4.0,35.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
322,2020-12-10,1385.0,4.0,35.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
323,2020-12-11,1391.0,6.0,35.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
324,2020-12-12,1395.0,4.0,35.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
325,2020-12-13,1397.0,2.0,35.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
326,2020-12-14,1402.0,5.0,35.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,52.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
327,2020-12-15,1405.0,3.0,35.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
328,2020-12-16,1405.0,0.0,35.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
329,2020-12-17,1407.0,2.0,35.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
330,2020-12-18,1410.0,3.0,35.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
331,2020-12-19,1411.0,1.0,35.0,0.0,1.0,0.0,1469955.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
332,2020-12-20,1413.0,2.0,35.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
333,2020-12-21,1414.0,1.0,35.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
334,2020-12-22,1420.0,6.0,35.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
335,2020-12-23,1421.0,1.0,35.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
336,2020-12-24,1432.0,11.0,35.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
337,2020-12-25,1439.0,7.0,35.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
338,2020-12-26,1440.0,1.0,35.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
339,2020-12-27,1441.0,1.0,35.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
340,2020-12-28,1451.0,10.0,35.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,55.09,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
